"Protein ID","Protein Description (TAIR10)","Gene name","Subcellular localisation marker (known localisation)","PepNumber_Gradient A","PepNumber_Gradient B","misssing_values_Gradient A","misssing_values_Gradient B",A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10
AT2G30050,"transducin family protein / WD-40 repeat family protein; FUNCTIONS IN: nucleotide binding; INVOLVED IN: membrane budding; LOCATED IN: nucleolus, heterotrimeric G-protein complex; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: WD40 repeat 2 (InterPro:IPR019782), WD40 repeat-like-containing domain (InterPro:IPR011046), WD40-repeat-containing domain (InterPro:IPR017986), WD40/YVTN repeat-like-containing domain (InterPro:IPR015943), WD40 repeat (InterPro:IPR001680), WD40 repeat, subgroup (InterPro:IPR019781), G-protein beta WD-40 repeat, region (InterPro:IPR020472); BEST Arabidopsis thaliana protein match is: Transducin/WD40 repeat-like superfamily protein (TAIR:AT3G01340.2); Has 24526 Blast hits to 15097 proteins in 577 species: Archae - 22; Bacteria - 4838; Metazoa - 8772; Fungi - 5346; Plants - 2605; Viruses - 0; Other Eukaryotes - 2943 (source: NCBI BLink)."," "," ",5,6,0,0,0.049777072,0.039711969,0.05922355,0.080397399,0.104682648,0.086940172,0.144924891,0.138310307,0.150664774,0.145367217,0.03533127,0.03958216,0.05092655,0.06146028,0.0687464,0.1292695,0.1971142,0.1506604,0.15385,0.1130593
AT1G31850,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF248, methyltransferase putative (InterPro:IPR004159); BEST Arabidopsis thaliana protein match is: S-adenosyl-L-methionine-dependent methyltransferases superfamily protein (TAIR:AT4G19120.2); Has 1070 Blast hits to 1059 proteins in 86 species: Archae - 5; Bacteria - 108; Metazoa - 0; Fungi - 3; Plants - 946; Viruses - 0; Other Eukaryotes - 8 (source: NCBI BLink)."," ",Golgi,7,6,0,0,0.03804014,0.055286038,0.113969306,0.187201791,0.225163377,0.165286618,0.073194638,0.047826683,0.046653037,0.047378371,0.03045674,0.06086982,0.1153659,0.1895054,0.1677825,0.1422675,0.1107908,0.07507323,0.06843391,0.03945413
AT5G67590,"Mutant leaves have a reduced capacity for cold acclimation, appear water-soaked, leak electrolytes, and accumulate reactive oxygen species constitutively. Encode a protein with high similarity to the 18-kD Fe-S subunit of complex I (NADH dehydrogenase, EC 1.6.5.3) in the mitochondrial electron transfer chain.","FROSTBITE1 (FRO1)",Mitochondrion,2,3,0,0,0.057048687,0.075655162,0.106620625,0.071562876,0.089911794,0.133829613,0.101566211,0.112400108,0.119585608,0.131819315,0.02056839,0.03631002,0.06127919,0.08346882,0.08664108,0.1038469,0.2386968,0.1432471,0.0908409,0.1351009
AT1G29790,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: Golgi apparatus, plasma membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 12 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF248, methyltransferase putative (InterPro:IPR004159); BEST Arabidopsis thaliana protein match is: S-adenosyl-L-methionine-dependent methyltransferases superfamily protein (TAIR:AT5G40830.2); Has 271 Blast hits to 269 proteins in 18 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 271; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink)."," ",Golgi,6,8,0,0,0.029579137,0.053098973,0.092901854,0.136267359,0.152874304,0.157149196,0.109459921,0.084036191,0.110825294,0.073807771,0.05385467,0.06506897,0.08775968,0.1149433,0.1341372,0.1245672,0.1232787,0.1028559,0.1003933,0.09314124
AT4G00740,"Encodes a Golgi-localized type II membrane pectin methyltransferase regulating cell wall biosynthesis in suspension cells.","QUASIMODO 3 (QUA3)",Golgi,8,8,0,0,0.07203073,0.074398406,0.09061595,0.106867529,0.120367566,0.119839104,0.107404915,0.094212893,0.119127906,0.095135002,0.01321793,0.07081763,0.07549207,0.1048587,0.102237,0.1076168,0.1123871,0.1470236,0.1482501,0.1180991
AT3G23180,"HR-like lesion-inducing protein-related; CONTAINS InterPro DOMAIN/s: HR-like lesion-inducer (InterPro:IPR008637); BEST Arabidopsis thaliana protein match is: HR-like lesion-inducing protein-related (TAIR:AT3G23190.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink)."," "," ",2,3,0,1,0.129004915,0.146564288,0.136499067,0.133281268,0.065044574,0.094145958,0.077869823,0.092696369,0.049465955,0.075427785,0.0766111,0.09632681,0.09296005,0.1003542,0.0584002,0.1178788,0.3230102,0,0.07271945,0.06173929
AT2G34300,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF248, methyltransferase putative (InterPro:IPR004159); BEST Arabidopsis thaliana protein match is: S-adenosyl-L-methionine-dependent methyltransferases superfamily protein (TAIR:AT1G29470.2); Has 54799 Blast hits to 24520 proteins in 1584 species: Archae - 172; Bacteria - 14723; Metazoa - 14369; Fungi - 4484; Plants - 2850; Viruses - 543; Other Eukaryotes - 17658 (source: NCBI BLink)."," "," ",9,7,0,0,0.129849573,0.225947501,0.165599799,0.059627641,0.070481461,0.056707943,0.084560025,0.030326351,0.072342033,0.104557673,0.03327925,0.04484383,0.088442,0.1085386,0.1033935,0.0964359,0.07681952,0.1849201,0.164316,0.09901124
AT2G28520,"Vacuolar proton ATPase subunit VHA-a isoform 1. Localized in the trans-Golgi network.","VACUOLAR PROTON ATPASE A1 (VHA-A1)"," ",9,11,0,0,0.034962393,0.052979445,0.088250569,0.13266996,0.157589845,0.155396271,0.122303187,0.098837263,0.073543492,0.083467576,0.03291399,0.05175799,0.09151308,0.134012,0.1584475,0.1526866,0.1132193,0.09697622,0.08831863,0.08015473
AT3G26770,"NAD(P)-binding Rossmann-fold superfamily protein; FUNCTIONS IN: oxidoreductase activity, binding, catalytic activity; INVOLVED IN: oxidation reduction, metabolic process; EXPRESSED IN: 6 plant structures; EXPRESSED DURING: 4 anthesis, F mature embryo stage, E expanded cotyledon stage; CONTAINS InterPro DOMAIN/s: NAD(P)-binding domain (InterPro:IPR016040), Glucose/ribitol dehydrogenase (InterPro:IPR002347), Short-chain dehydrogenase/reductase SDR (InterPro:IPR002198); BEST Arabidopsis thaliana protein match is: NAD(P)-binding Rossmann-fold superfamily protein (TAIR:AT3G26760.1); Has 124722 Blast hits to 124477 proteins in 3643 species: Archae - 1005; Bacteria - 80894; Metazoa - 6366; Fungi - 6864; Plants - 2737; Viruses - 9; Other Eukaryotes - 26847 (source: NCBI BLink)."," "," ",6,7,0,0,0.04300923,0.064924403,0.07083994,0.085629896,0.111433,0.130801513,0.108711894,0.11856037,0.139951297,0.126138457,0.031001,0.0412662,0.07186605,0.0818932,0.1045432,0.08622922,0.139728,0.1235405,0.1368394,0.1830931
AT1G42960,"expressed protein localized to the inner membrane of the chloroplast."," "," ",3,3,1,0,0,0.060618767,0.09514887,0.087672007,0.100635292,0.095069354,0.181518764,0.165638664,0.112475414,0.101222867,0.01462468,0.05985363,0.09330597,0.1226177,0.1012041,0.09918341,0.1274899,0.1292433,0.1538384,0.09863894
AT1G08750,"Peptidase C13 family; FUNCTIONS IN: GPI-anchor transamidase activity, cysteine-type endopeptidase activity; INVOLVED IN: proteolysis; LOCATED IN: endomembrane system; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Peptidase C13, legumain (InterPro:IPR001096); BEST Arabidopsis thaliana protein match is: alpha-vacuolar processing enzyme (TAIR:AT2G25940.1); Has 779 Blast hits to 778 proteins in 243 species: Archae - 4; Bacteria - 12; Metazoa - 279; Fungi - 120; Plants - 231; Viruses - 0; Other Eukaryotes - 133 (source: NCBI BLink)."," "," ",3,2,0,0,0.096884075,0.140235131,0.152412113,0.124027972,0.137816458,0.096755211,0.069398021,0.06540514,0.06121019,0.055855689,0.1200681,0.09994893,0.1003802,0.1118846,0.08200086,0.09721782,0.1959029,0.07415994,0.05196733,0.06646946
AT1G66950,"Encodes a plasma membrane-localized ABC transporter. Confers tolerance to herbicide paraquat.","ATP-BINDING CASSETTE G39 (ABCG39)"," ",2,2,0,0,0.14272514,0.206153515,0.056639484,0.169702893,0.048174742,0.037237524,0.070750057,0.086480909,0.102628424,0.079507311,0.1364037,0.08537425,0.08271585,0.01144193,0.1220532,0.1083459,0.08855371,0.06921418,0.1548927,0.1410046
AT1G16570,"UDP-Glycosyltransferase superfamily protein; FUNCTIONS IN: transferase activity, transferring glycosyl groups; INVOLVED IN: biosynthetic process; LOCATED IN: mitochondrion; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Glycosyl transferase, group 1 (InterPro:IPR001296); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink)."," "," ",2,3,0,0,0.134185531,0.092927297,0.133850583,0.135466092,0.116383436,0.118940458,0.076991197,0.04636852,0.068602432,0.076284454,0.1332438,0.1347611,0.1208983,0.1219741,0.1529442,0.1227448,0.03750353,0.07535721,0.03119747,0.0693755
AT1G11905,"B-cell receptor-associated protein 31-like ; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: intracellular protein transport; LOCATED IN: endomembrane system, integral to membrane, endoplasmic reticulum; CONTAINS InterPro DOMAIN/s: B-cell receptor-associated 31-like (InterPro:IPR008417); BEST Arabidopsis thaliana protein match is: B-cell receptor-associated 31-like (TAIR:AT5G42570.1); Has 277 Blast hits to 277 proteins in 61 species: Archae - 9; Bacteria - 14; Metazoa - 105; Fungi - 11; Plants - 130; Viruses - 0; Other Eukaryotes - 8 (source: NCBI BLink)."," "," ",2,2,0,2,0.113470201,0.136141248,0.137776964,0.108300497,0.079512402,0.07974546,0.12347139,0.066451884,0.056789742,0.098340212,0.1453245,0.1865747,0.1902163,0.168366,0.1274789,0.08462308,0,0.04962288,0.04779368,0
AT3G52200,"dihydrolipoamide S-acetyltransferase (LTA3) mRNA, nuclear"," (LTA3)"," ",7,7,0,0,0.053468035,0.05642607,0.057264905,0.072200387,0.083080303,0.098200262,0.123655372,0.147348423,0.154758324,0.15359792,0.03224438,0.04729806,0.05247108,0.06389447,0.07059137,0.09085625,0.1394313,0.1807652,0.1667053,0.1557425
AT1G01980,"member of Reticuline oxidase-like family"," "," ",2,2,0,0,0.164909495,0.101940085,0.115099766,0.061938684,0.05557256,0.086645065,0.120694908,0.090093427,0.11258382,0.090522189,0.1980343,0.1341461,0.149533,0.08459474,0.1072547,0.1114163,0.04881072,0.06443444,0.05939701,0.04237864
AT1G06950,"Encodes a protein thought to be a part of the translocon at the chloroplast inner envelope. Involved in protein import into the chloroplast and chloroplast biogenesis.","TRANSLOCON AT THE INNER ENVELOPE MEMBRANE OF CHLOROPLASTS 110 (TIC110)",Plastid,20,25,0,0,0.02781102,0.040048219,0.055023148,0.07499378,0.102324671,0.122074337,0.177792462,0.155029686,0.129205631,0.115697046,0.05204397,0.03627629,0.05390982,0.07108733,0.1015675,0.1296056,0.1612182,0.1422422,0.132241,0.1198081
AT1G11600,"member of CYP77B","CYTOCHROME P450, FAMILY 77, SUBFAMILY B, POLYPEPTIDE 1 (CYP77B1)"," ",4,5,0,0,0.062034634,0.098654344,0.122720219,0.127037564,0.118406162,0.093145375,0.100419496,0.110759004,0.087638125,0.079185076,0.06616339,0.1041484,0.1101938,0.08928408,0.1001626,0.1015673,0.197791,0.08221891,0.07441486,0.07405561
AT1G66250,"O-Glycosyl hydrolases family 17 protein; FUNCTIONS IN: cation binding, hydrolase activity, hydrolyzing O-glycosyl compounds, catalytic activity; INVOLVED IN: carbohydrate metabolic process; LOCATED IN: anchored to plasma membrane, plasma membrane, anchored to membrane; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: X8 (InterPro:IPR012946), Glycoside hydrolase, catalytic core (InterPro:IPR017853), Glycoside hydrolase, family 17 (InterPro:IPR000490), Glycoside hydrolase, subgroup, catalytic core (InterPro:IPR013781); BEST Arabidopsis thaliana protein match is: O-Glycosyl hydrolases family 17 protein (TAIR:AT2G01630.1); Has 2879 Blast hits to 2803 proteins in 166 species: Archae - 0; Bacteria - 0; Metazoa - 3; Fungi - 66; Plants - 2798; Viruses - 0; Other Eukaryotes - 12 (source: NCBI BLink)."," "," ",2,3,0,0,0.124506702,0.138824786,0.138803798,0.123767095,0.123474873,0.118418995,0.061033171,0.047616136,0.049340626,0.074213818,0.1400737,0.1363744,0.1387008,0.1329201,0.1060826,0.121237,0.06212826,0.07260676,0.0490678,0.04080863
AT3G07140,"GPI transamidase component Gpi16 subunit family protein; FUNCTIONS IN: GPI-anchor transamidase activity; INVOLVED IN: biological_process unknown; LOCATED IN: endoplasmic reticulum; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Gpi16 subunit, GPI transamidase component (InterPro:IPR007245); Has 383 Blast hits to 363 proteins in 146 species: Archae - 0; Bacteria - 0; Metazoa - 164; Fungi - 131; Plants - 68; Viruses - 0; Other Eukaryotes - 20 (source: NCBI BLink)."," "," ",3,4,0,0,0.101037312,0.145229707,0.175391348,0.108978399,0.111417459,0.10054122,0.073065827,0.052926162,0.069423763,0.061988803,0.09211502,0.13317,0.1229948,0.1091982,0.1009777,0.1016634,0.1500388,0.07235535,0.0656731,0.05181365
AT1G67560,"PLAT/LH2 domain-containing lipoxygenase family protein; FUNCTIONS IN: oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen, lipoxygenase activity, iron ion binding, metal ion binding; INVOLVED IN: oxidation reduction, growth; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Lipoxygenase, iron binding site (InterPro:IPR020833), Lipoxygenase, C-terminal (InterPro:IPR013819), Lipoxygenase, LH2 (InterPro:IPR001024), Lipase/lipooxygenase, PLAT/LH2 (InterPro:IPR008976), Lipoxygenase, conserved site (InterPro:IPR020834), Lipoxygenase (InterPro:IPR000907), Lipoxygenase, plant (InterPro:IPR001246); BEST Arabidopsis thaliana protein match is: PLAT/LH2 domain-containing lipoxygenase family protein (TAIR:AT1G72520.1); Has 1467 Blast hits to 1431 proteins in 179 species: Archae - 0; Bacteria - 76; Metazoa - 533; Fungi - 48; Plants - 781; Viruses - 0; Other Eukaryotes - 29 (source: NCBI BLink).","LIPOXYGENASE 6 (LOX6)"," ",6,8,0,0,0.088658413,0.077468162,0.122426312,0.110390666,0.11090162,0.089170362,0.121989995,0.101227733,0.098411992,0.079354744,0.05219973,0.0941971,0.109853,0.1193387,0.09327609,0.07860346,0.1244953,0.1180989,0.1048071,0.1051306
AT3G15090,"GroES-like zinc-binding alcohol dehydrogenase family protein; FUNCTIONS IN: oxidoreductase activity, zinc ion binding; INVOLVED IN: oxidation reduction; LOCATED IN: mitochondrion; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: GroES-like (InterPro:IPR011032), Alcohol dehydrogenase GroES-like (InterPro:IPR013154), Alcohol dehydrogenase, C-terminal (InterPro:IPR013149), Alcohol dehydrogenase superfamily, zinc-containing (InterPro:IPR002085); BEST Arabidopsis thaliana protein match is: Oxidoreductase, zinc-binding dehydrogenase family protein (TAIR:AT1G23740.1); Has 32555 Blast hits to 32407 proteins in 2523 species: Archae - 489; Bacteria - 20756; Metazoa - 1208; Fungi - 3376; Plants - 855; Viruses - 0; Other Eukaryotes - 5871 (source: NCBI BLink)."," "," ",7,8,0,0,0.039788923,0.043075069,0.061505952,0.09082429,0.094976569,0.096637844,0.144773849,0.148652492,0.139199654,0.140565357,0.02445411,0.03961801,0.07563956,0.08117395,0.07541577,0.08869784,0.1900359,0.1095827,0.1558826,0.1594996
AT3G62370,"heme binding; FUNCTIONS IN: heme binding; INVOLVED IN: oxidation reduction; LOCATED IN: endomembrane system; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Cytochrome c-552/DMSO reductase-like, haem-binding domain (InterPro:IPR019020); Has 36 Blast hits to 36 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 34; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink)."," "," ",2,3,0,0,0.028942976,0.058114857,0.084779525,0.14279735,0.164268657,0.170562159,0.1061332,0.089430166,0.077581844,0.077389264,0.03934575,0.05674057,0.07640846,0.1107101,0.1845458,0.1844405,0.1239037,0.08838219,0.05903062,0.07649232
AT5G23890,"LOCATED IN: mitochondrion, chloroplast thylakoid membrane, chloroplast, plastid, chloroplast envelope; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: S-layer homology domain (InterPro:IPR001119); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G52410.2); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink)."," "," ",5,6,0,0,0.04307864,0.063084225,0.090890132,0.089327475,0.149254877,0.151742482,0.090982201,0.110615337,0.098033751,0.11299088,0.04700977,0.06727951,0.08977417,0.1082245,0.1151923,0.1538017,0.1447812,0.0925686,0.08892206,0.09244612
AT3G28480,"Oxoglutarate/iron-dependent oxygenase; FUNCTIONS IN: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors, oxidoreductase activity, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, L-ascorbic acid binding, iron ion binding; INVOLVED IN: oxidation reduction, peptidyl-proline hydroxylation to 4-hydroxy-L-proline; LOCATED IN: Golgi apparatus; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Prolyl 4-hydroxylase, alpha subunit (InterPro:IPR006620), Oxoglutarate/iron-dependent oxygenase (InterPro:IPR005123), Metridin-like ShK toxin (InterPro:IPR003582); BEST Arabidopsis thaliana protein match is: Oxoglutarate/iron-dependent oxygenase (TAIR:AT3G28490.1)."," "," ",4,3,0,0,0.032281586,0.060163032,0.098526215,0.103732024,0.093361212,0.09139553,0.173404905,0.121563066,0.119544071,0.106028359,0.03379631,0.06567988,0.09514896,0.1193443,0.1073448,0.1122872,0.1952399,0.09768093,0.1142436,0.05923415
AT3G12050,"Aha1 domain-containing protein; FUNCTIONS IN: ATPase activator activity, chaperone binding; INVOLVED IN: response to stress; LOCATED IN: cytoplasm; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 16 growth stages; CONTAINS InterPro DOMAIN/s: Activator of Hsp90 ATPase, N-terminal (InterPro:IPR015310), Activator of Hsp90 ATPase homologue 1-like (InterPro:IPR013538); Has 600 Blast hits to 579 proteins in 214 species: Archae - 0; Bacteria - 24; Metazoa - 217; Fungi - 180; Plants - 73; Viruses - 0; Other Eukaryotes - 106 (source: NCBI BLink)."," "," ",2,2,0,0,0.036572415,0.044143296,0.044122386,0.046063148,0.069157973,0.198992026,0.158696375,0.169378904,0.109705309,0.123168166,0.2823039,0.02155587,0.02706979,0.03008601,0.03933169,0.1811302,0.2347099,0.08988837,0.04581279,0.04811149
AT2G37860,"Encodes a protein of unknown function.  Mutants have pale leaves, lower cell density in the palisade parenchyma and increased sensitivity to ozone and virulent Pseudomonas syringae","LOWER CELL DENSITY 1 (LCD1)"," ",2,2,0,0,0.026319895,0.055093246,0.080063379,0.083217223,0.1206202,0.175817714,0.097160814,0.149637456,0.110416869,0.101653205,0.03867705,0.03295013,0.04533773,0.062771,0.1020063,0.133598,0.1114228,0.1054516,0.1778859,0.1898995
AT5G61240,"Leucine-rich repeat (LRR) family protein; CONTAINS InterPro DOMAIN/s: Leucine-rich repeat, typical subtype (InterPro:IPR003591), Leucine-rich repeat-containing N-terminal domain, type 2 (InterPro:IPR013210), Leucine-rich repeat (InterPro:IPR001611); BEST Arabidopsis thaliana protein match is: Leucine-rich repeat (LRR) family protein (TAIR:AT1G13910.1)."," "," ",4,5,0,0,0.012349001,0.023983019,0.282600266,0.04971904,0.072605385,0.072624667,0.070278349,0.199396063,0.047875461,0.16856875,0.04961988,0.02286018,0.04361732,0.0640211,0.0840023,0.1838475,0.1089492,0.1550474,0.140045,0.1479901
